param,units,pft,clm51_default,surv_min,surv_max,constrained?,orig_min,orig_max
flivewd,fraction,BDBT,0.1,0.08,0.12,0,0.08,0.12
flivewd,fraction,BES,0.5,0.4,0.6,0,0.4,0.6
flivewd,fraction,BDMS,0.5,0.4,0.6,0,0.4,0.6
flivewd,fraction,BDBS,0.1,0.08,0.12,0,0.08,0.12
flivewd,fraction,C3AG,0.0,0.0,0.0,0,0.0,0.0
flivewd,fraction,C3G,0.0,0.0,0.0,0,0.0,0.0
flivewd,fraction,C4G,0.0,0.0,0.0,0,0.0,0.0
flivewd,fraction,C3C,0.0,0.0,0.0,0,0.0,0.0
flivewd,fraction,C3I,0.0,0.0,0.0,0,0.0,0.0
fm_droot,0 to 1,NEMT,0.15,0.12,0.18,0,0.12,0.18
fm_droot,0 to 1,NEBT,0.15,0.12,0.18,0,0.12,0.18
fm_droot,0 to 1,NDBT,0.15,0.12,0.18,0,0.12,0.18
fm_droot,0 to 1,BETT,0.13,0.104,0.156,0,0.104,0.156
fm_droot,0 to 1,BEMT,0.13,0.104,0.156,0,0.104,0.156
fm_droot,0 to 1,BDTT,0.1,0.08,0.12,0,0.08,0.12
fm_droot,0 to 1,BDMT,0.1,0.08,0.12,0,0.08,0.12
fm_droot,0 to 1,BDBT,0.13,0.104,0.156,0,0.104,0.156
fm_droot,0 to 1,BES,0.17,0.136,0.204,0,0.136,0.204
fm_droot,0 to 1,BDMS,0.17,0.136,0.204,0,0.136,0.204
fm_droot,0 to 1,BDBS,0.17,0.136,0.204,0,0.136,0.204
fm_droot,0 to 1,C3AG,0.2,0.16,0.24,0,0.16,0.24
fm_droot,0 to 1,C3G,0.2,0.16,0.24,0,0.16,0.24
fm_droot,0 to 1,C4G,0.2,0.16,0.24,0,0.16,0.24
fm_droot,0 to 1,C3C,0.2,0.16,0.24,0,0.16,0.24
fm_droot,0 to 1,C3I,0.2,0.16,0.24,0,0.16,0.24
fm_leaf,0 to 1,NEMT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,NEBT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,NDBT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BETT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BEMT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BDTT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BDMT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BDBT,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BES,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BDMS,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,BDBS,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
fm_leaf,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
fm_lroot,0 to 1,NEMT,0.15,0.12,0.18,0,0.12,0.18
fm_lroot,0 to 1,NEBT,0.15,0.12,0.18,0,0.12,0.18
fm_lroot,0 to 1,NDBT,0.15,0.12,0.18,0,0.12,0.18
fm_lroot,0 to 1,BETT,0.13,0.104,0.156,0,0.104,0.156
fm_lroot,0 to 1,BEMT,0.13,0.104,0.156,0,0.104,0.156
fm_lroot,0 to 1,BDTT,0.1,0.08,0.12,0,0.08,0.12
fm_lroot,0 to 1,BDMT,0.1,0.08,0.12,0,0.08,0.12
fm_lroot,0 to 1,BDBT,0.13,0.104,0.156,0,0.104,0.156
fm_lroot,0 to 1,BES,0.17,0.136,0.204,0,0.136,0.204
fm_lroot,0 to 1,BDMS,0.17,0.136,0.204,0,0.136,0.204
fm_lroot,0 to 1,BDBS,0.17,0.136,0.204,0,0.136,0.204
fm_lroot,0 to 1,C3AG,0.2,0.16,0.24,0,0.16,0.24
fm_lroot,0 to 1,C3G,0.2,0.16,0.24,0,0.16,0.24
fm_lroot,0 to 1,C4G,0.2,0.16,0.24,0,0.16,0.24
fm_lroot,0 to 1,C3C,0.2,0.16,0.24,0,0.16,0.24
fm_lroot,0 to 1,C3I,0.2,0.16,0.24,0,0.16,0.24
fm_lstem,0 to 1,NEMT,0.5,0.4,0.6,0,0.4,0.6
fm_lstem,0 to 1,NEBT,0.5,0.4,0.6,0,0.4,0.6
fm_lstem,0 to 1,NDBT,0.5,0.4,0.6,0,0.4,0.6
fm_lstem,0 to 1,BETT,0.45,0.36,0.54,0,0.36,0.54
fm_lstem,0 to 1,BEMT,0.45,0.36,0.54,0,0.36,0.54
fm_lstem,0 to 1,BDTT,0.35,0.28,0.42,0,0.28,0.42
fm_lstem,0 to 1,BDMT,0.35,0.28,0.42,0,0.28,0.42
fm_lstem,0 to 1,BDBT,0.45,0.36,0.54,0,0.36,0.54
fm_lstem,0 to 1,BES,0.55,0.44,0.66,0,0.44,0.66
fm_lstem,0 to 1,BDMS,0.55,0.44,0.66,0,0.44,0.66
fm_lstem,0 to 1,BDBS,0.55,0.44,0.66,0,0.44,0.66
fm_lstem,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
fm_lstem,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
fm_lstem,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
fm_lstem,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
fm_lstem,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
fm_other,0 to 1,NEMT,0.5,0.4,0.6,0,0.4,0.6
fm_other,0 to 1,NEBT,0.5,0.4,0.6,0,0.4,0.6
fm_other,0 to 1,NDBT,0.5,0.4,0.6,0,0.4,0.6
fm_other,0 to 1,BETT,0.45,0.36,0.54,0,0.36,0.54
fm_other,0 to 1,BEMT,0.45,0.36,0.54,0,0.36,0.54
fm_other,0 to 1,BDTT,0.35,0.28,0.42,0,0.28,0.42
fm_other,0 to 1,BDMT,0.35,0.28,0.42,0,0.28,0.42
fm_other,0 to 1,BDBT,0.45,0.36,0.54,0,0.36,0.54
fm_other,0 to 1,BES,0.55,0.44,0.66,0,0.44,0.66
fm_other,0 to 1,BDMS,0.55,0.44,0.66,0,0.44,0.66
fm_other,0 to 1,BDBS,0.55,0.44,0.66,0,0.44,0.66
fm_other,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
fm_other,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
fm_other,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
fm_other,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
fm_other,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
fm_root,0 to 1,NEMT,0.15,0.12,0.18,0,0.12,0.18
fm_root,0 to 1,NEBT,0.15,0.12,0.18,0,0.12,0.18
fm_root,0 to 1,NDBT,0.15,0.12,0.18,0,0.12,0.18
fm_root,0 to 1,BETT,0.13,0.104,0.156,0,0.104,0.156
fm_root,0 to 1,BEMT,0.13,0.104,0.156,0,0.104,0.156
fm_root,0 to 1,BDTT,0.1,0.08,0.12,0,0.08,0.12
fm_root,0 to 1,BDMT,0.1,0.08,0.12,0,0.08,0.12
fm_root,0 to 1,BDBT,0.13,0.104,0.156,0,0.104,0.156
fm_root,0 to 1,BES,0.17,0.136,0.204,0,0.136,0.204
fm_root,0 to 1,BDMS,0.17,0.136,0.204,0,0.136,0.204
fm_root,0 to 1,BDBS,0.17,0.136,0.204,0,0.136,0.204
fm_root,0 to 1,C3AG,0.2,0.16,0.24,0,0.16,0.24
fm_root,0 to 1,C3G,0.2,0.16,0.24,0,0.16,0.24
fm_root,0 to 1,C4G,0.2,0.16,0.24,0,0.16,0.24
fm_root,0 to 1,C3C,0.2,0.16,0.24,0,0.16,0.24
fm_root,0 to 1,C3I,0.2,0.16,0.24,0,0.16,0.24
fnps,unitless,all,0.15,0.1,0.3,0,0.1,0.3
frac_sat_soil_dsl_init,unitless,all,0.8,0.5,1.0,0,0.5,1.0
freelivfix_intercept,nan,all,0.0117,0.00585,0.0234,0,0.00585,0.0234
freelivfix_slope_wet,nan,all,0.0006,0.0003,0.0012,0,0.0003,0.0012
froot_leaf,gC/gC,NEMT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,NEBT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,NDBT,0.75,0.6,0.9,0,0.6,0.9
froot_leaf,gC/gC,BETT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BEMT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BDTT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BDMT,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BDBT,0.75,0.6,0.9,0,0.6,0.9
froot_leaf,gC/gC,BES,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BDMS,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,BDBS,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,C3AG,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,C3G,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,C4G,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,C3C,1.5,1.2,1.8,0,1.2,1.8
froot_leaf,gC/gC,C3I,1.0,0.8,1.2,0,0.8,1.2
frootcn,gC/gN,NEMT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,NEBT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,NDBT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BETT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BEMT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BDTT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BDMT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BDBT,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BES,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BDMS,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,BDBS,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,C3AG,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,C3G,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,C4G,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,C3C,42.0,33.6,50.4,0,33.6,50.4
frootcn,gC/gN,C3I,42.0,33.6,50.4,0,33.6,50.4
fsr_pft,m/s,NEMT,0.18,0.144,0.216,0,0.144,0.216
fsr_pft,m/s,NEBT,0.18,0.144,0.216,0,0.144,0.216
fsr_pft,m/s,NDBT,0.18,0.144,0.216,0,0.144,0.216
fsr_pft,m/s,BETT,0.25,0.2,0.3,0,0.2,0.3
fsr_pft,m/s,BEMT,0.22,0.176,0.264,0,0.176,0.264
fsr_pft,m/s,BDTT,0.25,0.2,0.3,0,0.2,0.3
fsr_pft,m/s,BDMT,0.22,0.176,0.264,0,0.176,0.264
fsr_pft,m/s,BDBT,0.22,0.176,0.264,0,0.176,0.264
fsr_pft,m/s,BES,0.25,0.2,0.3,0,0.2,0.3
fsr_pft,m/s,BDMS,0.25,0.2,0.3,0,0.2,0.3
fsr_pft,m/s,BDBS,0.05,0.04,0.06,0,0.04,0.06
fsr_pft,m/s,C3AG,0.05,0.04,0.06,0,0.04,0.06
fsr_pft,m/s,C3G,0.32,0.256,0.384,0,0.256,0.384
fsr_pft,m/s,C4G,0.32,0.256,0.384,0,0.256,0.384
fsr_pft,m/s,C3C,0.32,0.256,0.384,0,0.256,0.384
fsr_pft,m/s,C3I,0.32,0.256,0.384,0,0.256,0.384
fstor2tran,unitless,all,0.5,0.4,0.6,0,0.4,0.6
fun_cn_flex_a,unitless,NEMT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,NEBT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,NDBT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BETT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BEMT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BDTT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BDMT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BDBT,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BES,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BDMS,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,BDBS,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,C3AG,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,C3G,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,C4G,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,C3C,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_a,unitless,C3I,5.0,4.0,6.0,0,4.0,6.0
fun_cn_flex_b,unitless,NEMT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,NEBT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,NDBT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BETT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BEMT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BDTT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BDMT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BDBT,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BES,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BDMS,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,BDBS,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,C3AG,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,C3G,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,C4G,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,C3C,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_b,unitless,C3I,100.0,80.0,120.0,0,80.0,120.0
fun_cn_flex_c,unitless,NEMT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,NEBT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,NDBT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BETT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BEMT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BDTT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BDMT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BDBT,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BES,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BDMS,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,BDBS,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,C3AG,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,C3G,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,C4G,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,C3C,8.0,6.4,9.6,0,6.4,9.6
fun_cn_flex_c,unitless,C3I,8.0,6.4,9.6,0,6.4,9.6
grperc,unitless,NEMT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,NEBT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,NDBT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BETT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BEMT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BDTT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BDMT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BDBT,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BES,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BDMS,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,BDBS,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,C3AG,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,C3G,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,C4G,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,C3C,0.11,0.05,0.3,0,0.05,0.3
grperc,unitless,C3I,0.11,0.05,0.3,0,0.05,0.3
hksat_sf,unitless,all,1.0,0.1,10.0,0,0.1,10.0
ignition_efficiency,count/flash,all,0.22,0.176,0.264,0,0.176,0.264
interception_fraction,--,all,1.0,0.5,1.0,0,0.5,1.0
jmax25top_sf,unitless,all,1.0,0.8,1.2,0,0.8,1.2
